metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021400100,,,906,138651,1.540227294,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021400200,,,1229,107536,1.19458127,4
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021400300,,,968,155000,1.721842885,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021400400,,,1141,139743,1.552358031,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021400500,,,1078,170486,1.893871665,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021400600,,,1203,146652,1.629107714,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021400700,,,946,182864,2.031374693,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021400800,,,1104,134597,1.495192766,5
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021400900,,,838,78438,0.871341348,3
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021401000,,,749,91875,1.020608425,4
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021401100,,,1179,222014,2.466278791,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021401200,,,1777,149489,1.660623074,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021402101,,,946,89674,0.996158302,3
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021402102,,,1076,83661,0.929361939,3
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021402200,,,499,106875,1.187238455,4
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021402300,,,1174,112500,1.249724627,4
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021402400,,,1604,113333,1.258978128,5
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021402500,,,976,162778,1.808246017,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021403100,,,1865,175347,1.947870851,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021403300,,,1111,181477,2.015966892,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021403400,,,1764,172054,1.91129005,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021403500,,,1658,123846,1.375763535,5
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021404100,,,1140,162019,1.799814582,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021404201,,,1032,225750,2.50778079,6
14484,"Boston-Quincy, MA",2010-14,90019.82813,25021,25021404202,,,817,193917,2.154158831,6
